,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
21,"Wheat, Soybeans, Gluten",1488,,411.2,0,411.2,"Forbidden Blend Fried Rice (Black, Red, & Brown Rice mix (Steamed Brown Rice (Brown Rice, Water), Forbidden Rice (Water, Black Rice, Ginger, Garlic), Steamed Bhutan Red Rice (Water, Bhutanese Red Rice, Garlic, Ginger)), Yellow Onions, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Garlic, Ginger, Lemon Grass, Salt, Black Pepper), Roasted Hoisin Marinated Chicken (Halal Chicken, Hoisin Glaze (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Honey, Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), Canola Oil, Cilantro, Garlic, Green Onions, peppercorns, Star Anise)), Charred Bok Choy (Baby Bok Choy, Sweet Chili Sauce (Sugar, Water, Pickled Red Chili, Vinegar, Garlic, Salt, Xanthan Gum (stabilizer).), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Fair Trade Light Brown Sugar, Pure Sesame Oil, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Soy Glaze (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.), Garlic, Teriyaki Sauce (Soy Sauce (water, wheat, soybeans, salt, sodium benzoate), Water, Sugar, High Fructose Corn Syrup, Modified Corn Starch, White Distilled Vinegar, Caramel Color, Citric Acid, Ginger, Dehydrated Garlic, Spices. ), Sweet Chili Sauce (Sugar, Water, Pickled Red Chili, Vinegar, Garlic, Salt, Xanthan Gum (stabilizer).), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Canola Oil, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt), Ginger)",16088884,0001-01-01T00:00:00,Hoisin-Glazed Roasted Chicken,12.00,134.5,21.1,1 PLATE,1727,Entrees,14.4,ALL DAY,40.7,750,0
22,"Eggs, Wheat, Soybeans, Gluten",745,,149,0,149,"Tonkotsu Ramen Broth (Water, Pork Base (pork extract (pork extract, rendered pork fat, salt, mixed tocopherol), sugar, salt, soy sauce (water, wheat, soybeans, salt, alcohol), soybean oil, pork fat (pork fat, mixed tocopherols), chicken fat (chicken fat, extract of rosemary), yeast extract (yeast extract, maltodextrin), food starch modified, hydrolyzed vegetable protein (hydrolyzed soy protein, safflower oil), garlic powder, natural flavor enhancer powder (maltodextrin, soy sauce (soybeans, salt, wheat), salt, yeast extract), vegetable extract (maltodextrin, chinese cabbage extract, salt), ginger powder, sesame oil, caramel color, xanthan gum, citric acid, black pepper.)), Ramen Noodle (Ramen (Wheat Flour, Water, Vital Wheat Gluten, Egg White Powder, Sea Salt, Sodium Carbonate, Potassium Carbonate, Cornstarch, Riboflavin (vitamin B2).)), Spicy Bean Sprouts (Bean Sprouts, Pure Sesame Seed Oil, Sesame Seeds, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Marinated Pork (Pork, Bistro Marinade (Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Yellow Onions, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Light Brown Sugar, Garlic, Red Pepper)), Ramen Egg (Cage Free Eggs, Ramen Egg Marinade (Water, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt))), Shitake Mushrooms, Red Jalapenos, Green Onions",16088885,0001-01-01T00:00:00,Pork Ramen Soup Bowl,11.00,36.3,4.4,1 BOWL,3028.8,Entrees,4.9,ALL DAY,115.1,158,0
23,"Eggs, Wheat, Soybeans, Gluten",694,,124.6,0,124.6,"Tonkotsu Ramen Broth (Water, Pork Base (pork extract (pork extract, rendered pork fat, salt, mixed tocopherol), sugar, salt, soy sauce (water, wheat, soybeans, salt, alcohol), soybean oil, pork fat (pork fat, mixed tocopherols), chicken fat (chicken fat, extract of rosemary), yeast extract (yeast extract, maltodextrin), food starch modified, hydrolyzed vegetable protein (hydrolyzed soy protein, safflower oil), garlic powder, natural flavor enhancer powder (maltodextrin, soy sauce (soybeans, salt, wheat), salt, yeast extract), vegetable extract (maltodextrin, chinese cabbage extract, salt), ginger powder, sesame oil, caramel color, xanthan gum, citric acid, black pepper.)), Ramen Noodle (Ramen (Wheat Flour, Water, Vital Wheat Gluten, Egg White Powder, Sea Salt, Sodium Carbonate, Potassium Carbonate, Cornstarch, Riboflavin (vitamin B2).)), Spicy Bean Sprouts (Bean Sprouts, Pure Sesame Seed Oil, Sesame Seeds, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Ramen Egg (Cage Free Eggs, Ramen Egg Marinade (Water, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Mirin (Water, Dextrose, Rice, Corn Syrup, Salt))), Shitake Mushrooms, Red Jalapenos, Green Onions",16088886,0001-01-01T00:00:00,Ramen Soup Bowl,9.00,28.2,3.9,1 BOWL,2989.4,Entrees,5,ALL DAY,116,138,0
24,"Milk, Fish, Tree Nuts, Soybeans",1050,,71.6,0,71.6,"Taro Potato (Potatoes, Taro, Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Unsalted Butter (Pasteurized Cream, Natural Flavorings.), Salt), Charred Vegetables (Mixed Color Baby Carrots, Snap Peas, Broccolini, Shitake Mushrooms, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Salmon, Taro Chips (Taro, Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.), Bistro Spice Mix (Salt, Granulated Garlic, Onion Powder, Black Pepper, Cayenne Pepper)), Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Red Pepper  Miso Sauce (Water, Roasted Red Peppers (Roasted Peppers, Water, Salt, Citric Acid.), Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Light Miso Soybean Paste (Water, Soybeans, Rice, Salt, Alcohol, Vitamin B12. ), Yellow Onions, Garlic), Cilantro Puree (Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Cilantro, Garlic, Ginger, Salt), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088887,0001-01-01T00:00:00,Sauteed Salmon,16.00,30.9,13.3,1 PLATE,994.5,Entrees,5,ALL DAY,40.7,775,0.2
25,"Tree Nuts, Soybeans",742,,0,0,0,"Forbidden Blend Fried Rice (Black, Red, & Brown Rice mix (Steamed Brown Rice (Brown Rice, Water), Forbidden Rice (Water, Black Rice, Ginger, Garlic), Steamed Bhutan Red Rice (Water, Bhutanese Red Rice, Garlic, Ginger)), Yellow Onions, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Garlic, Ginger, Lemon Grass, Salt, Black Pepper), Marinated Tofu (Tofu (Water, Soybeans, Calcium sulfate.), Tofu Sauce (Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Yellow Curry Paste (Garlic, Lemongrass, Salt, Shallot, Galangal, Dried red chili, Coriander seed, Kaffir lime peel, Curry powder, Cumin, Cinnamon, Turmeric, Cardamom, Nutmeg.))), Charred Vegetables (Mixed Color Baby Carrots, Snap Peas, Broccolini, Shitake Mushrooms, Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.)), Yellow Curry Sauce (Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Sweet Chili Sauce (Sugar, Water, Pickled Red Chili, Vinegar, Garlic, Salt, Xanthan Gum (stabilizer).), Yellow Curry Paste (Garlic, Lemongrass, Salt, Shallot, Galangal, Dried red chili, Coriander seed, Kaffir lime peel, Curry powder, Cumin, Cinnamon, Turmeric, Cardamom, Nutmeg.), Lime Juice (Key west lime juice, sodium benzoate.)), Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Thai Basil",16088888,0001-01-01T00:00:00,Spicy Yellow Curry Seared Tofu,9.00,18.3,14.2,1 PLATE,1151.2,Entrees,3.8,ALL DAY,43.9,515,0.1
26,"Wheat, Soybeans, Gluten",783,,94,0,94,"Udon (Wheat Flour, Food Starch Modified (tapioca), Salt, Gluten, D-Sorbitol, Soybean Oil, Soybean Phospholipid, Polyglycerin, Esters of Fatty Acids.), Chicken Breast, Marinated Pork (Pork, Bistro Marinade (Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Yellow Onions, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Light Brown Sugar, Garlic, Red Pepper)), Stir Fry Protein Marinade (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Garlic Chili Sauce (Chili, Salt, Garlic, Distilled Vinegar, Potassium Sorbate & Sodium Bisulfite (preservatives), Xanthan Gum.), Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Ginger, Garlic), Edamame, Sliced Yellow Onion, Red Bell Pepper, Canola Oil, Shitake Mushrooms, Cilantro",16088889,0001-01-01T00:00:00,Stir Fry Pork & Chicken Udon,12.00,51.2,2.8,1 BOWL,981.1,Entrees,4,ALL DAY,81.3,222,0.1
27,"Tree Nuts, Wheat, Soybeans, Gluten",703,,0,0,0,"Udon (Wheat Flour, Food Starch Modified (tapioca), Salt, Gluten, D-Sorbitol, Soybean Oil, Soybean Phospholipid, Polyglycerin, Esters of Fatty Acids.), Marinated Tofu (Tofu (Water, Soybeans, Calcium sulfate.), Tofu Sauce (Coconut Milk (Coconut Milk, Water, Stabilizer/Emulsifier(Carboxymethyl Cellulose and/or Polysorbate 60), Thickener(Guar Gum and/or Xanthan Gum), Preservative (Potassium or Sodium Metabisulfite)), Yellow Curry Paste (Garlic, Lemongrass, Salt, Shallot, Galangal, Dried red chili, Coriander seed, Kaffir lime peel, Curry powder, Cumin, Cinnamon, Turmeric, Cardamom, Nutmeg.))), Stir Fry Protein Marinade (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Garlic Chili Sauce (Chili, Salt, Garlic, Distilled Vinegar, Potassium Sorbate & Sodium Bisulfite (preservatives), Xanthan Gum.), Bistro Blended Sesame Seed Oil (Canola Oil, Pure Sesame Oil), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Ginger, Garlic), Edamame, Sliced Yellow Onion, Red Bell Pepper, Canola Oil, Shitake Mushrooms, Green Onions, Cilantro",16088890,0001-01-01T00:00:00,Stir Fry Tofu Udon,12.00,26.7,4.4,1 BOWL,1040.3,Entrees,3.7,ALL DAY,84.5,241,0.1
28,"Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",441,,17,0,17,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Ginger, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Julienned Hot House Cucumbers (Cucumber), Avocado, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088891,0001-01-01T00:00:00,California Roll,8.00,16.1,0.6,1 EACH,1291.7,Sushi,16.5,ALL DAY,78.2,39,0
29,"Milk, Eggs, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",552,,47.1,0,47.1,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Julienned Hot House Cucumbers (Cucumber), Shrimp Tempura (Shrimp, water, food starch, wheat flour, corn starch, rice flour, corn powder, leagening, (sodium acid pyrophosphate, sodium bicarbonate), salt, soybean oil, may contain sodium bisulfite.), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Tempura Bits (Water, Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Ginger, Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Avocado, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Black Sesame Seeds",16088892,0001-01-01T00:00:00,Crunchy Roll,11.00,12.1,4.7,1 ROLL,1183.1,Sushi,24.3,ALL DAY,86.3,131,0.1
30,"Milk, Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",637,,130.4,0,130.4,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Julienned Hot House Cucumbers (Cucumber), Eel, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Ginger, Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Shrimp Tempura (Shrimp, Wheat Flour, Corn Starch, Salt, Sugar, Cooked Powdered Egg, Guar Gum, Xanthan Gum, Rice Flour, Sodium Bicarbonate, Glucono-Lactone, Sucrose Esters of Fatty Acids, Pepper.), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Avocado, Black Sesame Seeds",16088893,0001-01-01T00:00:00,Dragon Roll,13.00,28.1,8.3,1 ROLL,1388.4,Sushi,27.7,ALL DAY,78.6,183,0
31,Fish,184,,68.5,0,68.5,"Eel Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Eel, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16088894,0001-01-01T00:00:00,Eel Nigiri Plate,4.00,11.4,1.3,1 PLATE,154.1,Sushi,2.6,ALL DAY,17,62,0
32,Fish,113,,20,0,20,"Hamachi Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Hamachi Lion, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).))), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16088895,0001-01-01T00:00:00,Hamachi Nigiri Plate,4.00,7.8,0.1,1 PLATE,253.3,Sushi,2.6,ALL DAY,16.9,6,0
33,"Wheat, Soybeans, Gluten",333,,0,0,0,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Ahimi (Tomato, soy sauce, sugar, water, sesame oil.), Julienned Hot House Cucumbers (Cucumber), Ginger, Avocado, Limes, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Daikon Sprouts, Ginger, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Toasted Sesame Seeds",16088896,0001-01-01T00:00:00,Horizon Roll,11.00,6.6,0.6,1 EACH,601.9,Sushi,10.1,ALL DAY,62.9,44,0
34,"Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",453,,52.6,0,52.6,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Julienned Hot House Cucumbers (Cucumber), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Shrimp, Tilapia, Frozen, Ahi Tuna , Salmon, Avocado, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Black Sesame Seeds",16088897,0001-01-01T00:00:00,Rainbow Roll,12.00,28.9,1.2,1 ROLL,1136.1,Sushi,12.4,ALL DAY,64.2,60,0
35,Fish,163,,26,0,26,"Salmon Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), King Salmon, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).))), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16088898,0001-01-01T00:00:00,Salmon Nigiri Plate,4.00,9.9,0.8,1 PLATE,144.8,Sushi,2.6,ALL DAY,16.9,50,0
36,"Fish, Soybeans",429,,20.3,0,20.3,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Spicy Tuna Mixture (Yellowfin Tuna (Frozen Tuna, Carbon Monoxide), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Julienned Hot House Cucumbers (Cucumber), Spicy Ponzu (Ponzu Sauce (Navel Orange, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Seasoned Vinegar Mizkan (High Fructose Corn Syrup, Distilled Vinegar and Rice Vinegar (diluted), Salt, Monosodium Glutamate, Brown Sugar.), Lemon), Garlic Paste, Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Avocado, Lemon, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088899,0001-01-01T00:00:00,Spicy Tuna Roll,8.00,18.6,1.5,1 ROLL,771.7,Sushi,11.1,ALL DAY,61.3,88,0
