,Unnamed: 0,allergens,calories,caloriesFromFat,cholesterol(mg),dateRef,dietaryFiber(g),ingredients,itemID,menuDate,name,price($),protein(g),saturatedFat(g),servingSize,sodium(mg),station,sugars(g),mealType,totalCarbohydrate(g),totalFat(g),transFat(g)
24,24,"Wheat, Soybeans, Gluten",533,,0,2,0,"Hetchy Edamame Sauce (Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Edamame, Tomatoes, Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Basil, Mushrooms, Sauterne Cooking Wine (Sauterne Wine, Salt, Potassium Sorbate, Potassium Metabisulfite.), Garlic, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Gnocchi Potato Dumpling (Flour (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Potatoes, Parsley), Organic Spinach, Basil, White Pepper, Salt",16089266,0001-01-01T00:00:00,Hetch Hetchy,6.0,20.8,0.3,1 EACH,339.3,Root Sum,9.1,LUNCH,103.2,40,0
25,25,"Wheat, Soybeans, Gluten",347,,0,2,0,"Mashed Garnet Yam (Yams, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Black Pepper), Jamaican Jerk Patty (Dark Red Kidney Beans (Dark Red Kidney Beans, Water, Salt, Sugar, Calcium Chloride, Disodium EDTA (color retention).), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Bob's Red Mill Cracked Freekeh (Organic Roasted Green Whole Wheat.), Red Quinoa, Rolled Oats, Agave (100% pure organic agave nectar), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Ginger, Salt, Ground Cinnamon, Black Pepper, Limes, Whole Leaf Thyme, Jalapenos, Garlic, Ground Nutmeg), Cilantro Lime Slaw (Cabbage, Cilantro, Limes, Carrots, Green Onions)",16089267,0001-01-01T00:00:00,Jamaican Jerk,6.0,11.7,0.7,1 EACH,1109.8,Root Sum,11.3,LUNCH,63.7,54,0
26,26,"Tree Nuts, Wheat, Soybeans, Gluten",499,,1.4,2,1.4,"Squash Noodle Spaghetti (Zucchini, Squash, Carrots, Red Bell Pepper), Vegan Portobello ""Meatballs"" (Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Bread Crumbs (Bleached Wheat Flour, Yeast, Sugar, Salt, Soybean Oil.), Portabella Mushroom, Mushrooms, Tofu, Carrots, Red Bell Pepper, Bob's Red Mill Cracked Freekeh (Organic Roasted Green Whole Wheat.), Garlic, Salt, Fennel, Black Pepper, Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Parsley), Marinara Sauce (Marinara Sauce (Tomato Puree (Water, Tomato Paste), Tomatoes, Onions, Less than 2% of: Brown Sugar, Extra Virgin Olive Oil, Salt, Citric Acid, Basil, Garlic Powder, Dried Oregano, Onion Powder, Natural Flavor, Black Pepper, Dried Parsley, Ground Fennel, Ground Savory, Ground Thyme, Calcium Chloride. Kosher.), Roma Tomatoes, Burgundy Cooking Wine (Wine, Salt, 1% or Less of: Malic Acid, Potassium Metabisulfite (preservative).), Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, Black Pepper, Bay Leaves), Vegan ""Parmesan"" (Cashews, Walnut Halves and Pieces, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Garlic Powder), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Basil, Garlic",16089268,0001-01-01T00:00:00,North Dome Climber,7.0,17.1,1.3,1 PORTN,1498.6,Root Sum,13.6,LUNCH,78.2,119,0
27,27,Soybeans,762,,0,2,0,"Cilantro Rice (Brown Rice, Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Cilantro), Ancho Enchilada Sauce (Enchilada Sauce (Water, Red Chiles, Modified Food Starch, Dehydrated California Chile Pods, Soybean Oil, Salt, Distilled Vinegar, Dehydrated Pasilla Pods, Garlic and Spice.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Ancho Chili Sauce (Water, Roma Tomatoes, Chile, Jalapenos, Garlic, Salt, Ground Cumin, White Pepper), Salt, Ground Cumin), Spicy Tofu Berger Mix (Tofu ""Feta"" (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Lemon, Water, Salt, Salt), Ancho Chili Sauce (Water, Roma Tomatoes, Chile, Jalapenos, Garlic, Salt, Ground Cumin, White Pepper), Salt, White Pepper, Ground Cumin), Black Beans (Black Beans (Black Beans, Water, Salt, Calcium Chloride and Ferrous Gluconate (to promote color retention) .), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Garlic, Cilantro, Jalapenos), Tortillas (White Corn Flour, Water, contains less than 2 % (Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum), trace of lime.), Chipotle Soy Creme (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Salt, White Pepper), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Avocado",16089269,0001-01-01T00:00:00,Pacheco Pass Stacked Enchiladas,7.0,29.2,3,1 EACH,1720.2,Root Sum,5.6,LUNCH,114.4,191,0
28,28,"Wheat, Soybeans, Gluten",313,,0,2,0,"Vegan BBQ Jackfruit (Naked Jackfruit (Young Jackfruit, Water.), House BBQ Sauce (Yellow Onions, Agave (100% pure organic agave nectar), Ketchup, Vegan (Tomato Paste (Tomato Paste, Salt, Spices, Natural Flavors, Citric Acid.), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Water, Onion Powder), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Water, Worcestershire, Vegan (Apple Cider Vinegar, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Light Brown Sugar, Tamarind Paste, Onion Powder, Ground Ginger, Ground Mustard, Ground Cinnamon, Black Pepper, Garlic), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ground Ginger, Ground Mustard), Yellow Onions), Whole Wheat Bun (Whole Wheat Flour, Water, Wheat Gluten, Brown Sugar, Wheat Bran, Yeast, 2% or Less of: Sodium Stearoyl Lactylate, Calcium Stearoyl-2-Lactylate, Mono- & Diglycerides, Calcium peroxide, Calcium Iodate, Datem, Ethoxylated Mono- & Diglycerides, Azdicarbonamide, Corn Syrup Solids, Wheat Starch, Enzymes, Soy Lecithin, Calcium Propionate (preservative). ), Creamy Cilantro Lime Vegan Slaw (Cabbage, Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Limes, Carrots, Cilantro, Green Onions), Avocado",16089270,0001-01-01T00:00:00,BBQ Jackfruit Sandwich,6.0,11.6,2,1 EACH,318.9,Root Slab,6.5,LUNCH,43.4,113,0
29,29,"Wheat, Soybeans, Gluten",710,,0,2,0,"Vegan Jambalaya (Tofurky Andouille Sausage (Vital wheat gluten, water, organic tofu (water, organic soybeans, magnesium chloride, calcium chloride), expeller pressed non-GMO canola oil, wheat flour, wheat berries, poblano peppers, shoyu soy sauce (water, non-GMO soybeans, wheat, salt, culture), garlic puree, granulated garlic, organic cane sugar, potassium chloride, paprika, annatto, spices, vegan natural flavors, oat fiber, sea salt, natural smoke flavor.), Crushed Tomatoes (Vine-Ripened Unpeeled Tomatoes, Tomato Puree, 2% or Less of: Salt, Citric Acid.), Yellow Onions, Celery, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Carrots, Hot Sauce (Aged Cayenne Red Peppers, Vinegar, Water, Salt, Garlic Powder.), Red Bell Pepper, Garlic, Green Bell Pepper, Gumbo File, Parsley), Steamed Brown Rice (Brown Rice, Water), Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Green Onions",16089271,0001-01-01T00:00:00,Jumping Jambalaya,7.0,61,2.9,9 OZ,1166.6,Root Slab,13.2,LUNCH,49,275,0
30,30,"Wheat, Soybeans, Gluten",653,,0,2,0,"Focaccia Bun (Unbleached flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), filtered water, NON-GMO canola oil, sea salt, yeast. Contains less than 2% of the following: ascorbic acid, natural enzymes. ), Vegan Patty (Water, Textured Wheat Protein (wheat gluten, wheat flour, malt), Vital Wheat Gluten, Soy Protein Concentrate, Onions, Expeller Pressed Canola Oil, Soy Protein Isolate, Modified Vegetable Gum, Yeast Extract, Dehydrated Garlic, Onion Powder, Malted Barley Extract, Organic Cane Sugar, Organic Ancient Grain Flour (kamut, amaranth, millet, quinoa), Sea Salt, Natural Flavor (plant sources), Potato Starch, Spices, Vinegar, Pea Protein, Carrot Fiber, Beetroot Fiber.), Root Berger Slaw (Romaine Hearts, Daikon Sprouts, Tomatoes), Portabella Mushroom, Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Caramelized Onions (Yellow Onions, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.)), Vegan Cheese (Filtered water, tapioca and/or arrowroot flours, non-GMO expeller pressed canola and/or non-GMO expeller pressed safflower oil, coconut oil, pea protein, salt, inactive yeast, vegan natural flavors, vegetable glycerin, xanthan gum, citric acid (for flavor), annatto. Natural or organic ingredients. Free of 8 top allergens), Avocado",16089272,0001-01-01T00:00:00,The Root Berger,8.0,20.4,5.1,1 EACH,1050.9,Root Slab,5.1,LUNCH,67.9,324,0
31,31,"Tree Nuts, Wheat, Soybeans, Gluten",698,,0,2,0,"Meatless ""Chicken"" Breast (Water, soy protein isolate, vital wheat gluten, expeller pressed/canola oil, natural flavors (from plant sources), modified vegetable gum, organic ancient grains flour (kamut, amaranth, millet, quinoa), yeast extract, potato starch, sea salt, organic cane sugar, vinegar, pea protein, carrot fiber, beetroot fiber, garlic powder, onion powder, extractives of paprika and turmeric.), Focaccia Bun (Unbleached flour (wheat flour, malted barley flour, niacin, iron, thiamin mononitrate, riboflavin, folic acid), filtered water, NON-GMO canola oil, sea salt, yeast. Contains less than 2% of the following: ascorbic acid, natural enzymes. ), Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity)), Cilantro Pesto (Cilantro, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Almonds, Garlic, Black Pepper, Salt), Root Berger Slaw (Romaine Hearts, Daikon Sprouts, Tomatoes), Chipotle Cashew Spread (Cashews, Silk Milk (Soymilk (Filtered Water, Soybeans), Cane Sugar, Contains 2% or less of: Vitamin and Mineral Blend (Tricalcium Phosphate, Calcium Carbonate, Vitamin A Palmitate, Vitamin D2, Riboflavin [B2], Vitamin B12), Sea Salt, Natural Flavor, Gellan Gum.  ), Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Salt, White Pepper)",16089273,0001-01-01T00:00:00,The Root of All Evil,8.0,41.4,3.8,1 EACH,1660.4,Root Slab,5.1,LUNCH,67.1,306,0
32,32,"Wheat, Soybeans, Gluten",625,,0,2,0,"Gardein Fishless Fish Patty (Water, Soy Protein Concentrate*, Expeller Pressed Canola Oil*, Potato Starch, Methylcellulose, Soy Protein Isolate*, Sea Salt, Natural Flavors (plant sources), Vital Wheat Gluten*, Yeast Extract, Algal Oil (plant source of Omega 3 DHA and EPA), Citric Acid, Organic Cane Sugar, Color Added, Onion Powder, Pea Protein, Carrot Fiber, Beetroot Fiber, Turmeric Extract, Paprika and Rosemary Extracts, Natural Smoke Flavor, Breading (water, enriched wheat flour [wheat flour*, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid], modified corn starch, tapioca starch, yellow corn flour, wheat gluten*, salt, onion powder, spices, garlic powder, baking powder, canola oil, soy flour, xanthan gum, paprika, sugar, turmeric, soy bean oil). *Non-genetically engineered.), Cilantro Lime Slaw (Cabbage, Cilantro, Limes, Carrots, Green Onions), Serrano Creme (Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Lemon, Serrano Peppers, Cilantro, Salt), Corn Tortilla (Yellow Corn Flour, Water, 2% or Less of: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum, Trace of Lime. )",16089274,0001-01-01T00:00:00,Three Rivers Tacos,7.0,15.8,4.6,1 PLATE,673.7,Root Slab,3.3,LUNCH,46.6,389,0
33,33,Soybeans,663,,0,2,0,"Organic Lettuce, Edamame Salad (Edamame, Roma Tomatoes, Carrots, Lemon, Green Onions, Pure Sesame Seed Oil, Cilantro, Salt, White Pepper), Edamame (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Edamame, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Lemon, Parsley, Salt, White Pepper), Tofu Croutons (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)), Pickled Red Onion (Red Onion, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity)), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)",16089275,0001-01-01T00:00:00,Chop-Chop River,6.0,17,5.8,1 EACH,415.8,Field and Farm,12.2,LUNCH,23.7,524,0
34,34,"Tree Nuts, Soybeans",418,,0,2,0,"Artisan Baby Romaine, Cajun Tofu Croutons (Tofu (Soybeans, Filtered Water, Nigari.), Cajun Seasoning (Salt, Spices, Paprika, Dehydrated Garlic, Dehydrated Onion, Paprika, Turmeric Extracts (color).)), Vegan Caesar Dressing (Vegan Veganaise (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Plain Soy Blenders (Organic Soymilk (filtered water, whole organic soybeans), Natural Cane Sweetener, Dipotassium Phosphate, Expeller-Pressed Canola Oil, Sodium Citrate, Natural Flavor, Sea Salt, Carrageenan), Lemon, Garlic, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Salt), Lemon, Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Red Wine Vinegar (Red Wine Vinegar, Water, Potassium Metabisulfite.), Spanish Capers (Capers, Water, Vinegar, Salt.), Black Pepper, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 )), Vegan ""Parmesan"" (Cashews, Walnut Halves and Pieces, Nutritional Yeast  (Dried yeast, niacin, pyridoxine hydrochloride (B6), riboflavin (B2), thiamin hydrochloride (B1), folic acid, Vitamin B12 ), Salt, Garlic Powder), Tomatoes, Cilantro",16089276,0001-01-01T00:00:00,Crystal Cave,6.0,17.1,4.7,1 EACH,685,Field and Farm,3.9,LUNCH,17.6,288,0
35,35,Soybeans,447,,0,2,0,"Lemon-Tarragon Vinaigrette (Lemon, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Dijon Mustard (Black Mustard Seeds, Water, Vinegar, White Wine, Salt, Sulfites.), Agave (100% pure organic agave nectar), Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Salt, Black Pepper, Tarragon), Orange Cauliflower, Purple Cauliflower, Kale, Tofu Croutons (Tofu (Water, Soybean, Nigari, Calcium Sulfate.), Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Essential Oil, Roots (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Green Onions, Garlic, Oregano, Basil, Parsley, Salt, White Pepper)), Red Bell Pepper, Carrots, Black Pepper, Salt",16089277,0001-01-01T00:00:00,Tamarack Salad,6.0,8,2.8,1 EACH,747.5,Field and Farm,7.9,LUNCH,25.4,353,0
36,36,"Tree Nuts, Soybeans",675,,0,2,0,"Tofu (Soybeans, Filtered Water, Nigari.), Organic Spring Mix, Herb Agave Vinaigrette (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Apple Cider Vinegar, Agave (100% pure organic agave nectar), Green Onions, Basil, Parsley, Oregano), Carrots, Roasted Cashew, Red Onion, Spicy Sesame Ginger Marinade (Pure Sesame Seed Oil, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Cilantro, Apple Cider Vinegar, Green Onions, Fair Trade Light Brown Sugar, Water, Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Garlic, Ginger), Mushrooms, Daikon Sprouts, Tomatoes",16089278,0001-01-01T00:00:00,Valley View / Ginger Tofu & Greens,8.0,17.7,8.9,1 EACH,320.4,Field and Farm,15.4,LUNCH,31.6,499,0
37,37,"Wheat, Gluten",75,,0,2,0,"Roots Veggie Stock (Water, Broccoli, Carrots, Tomatoes, Yellow Onions, Yellow Onions, Portabella Mushroom, Green Kale, Salt, White Pepper, Whole Leaf Thyme, Bay Leaves, Basil), Lentils, Potatoes, Green Kale, Yellow Onions, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Flour (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, White Pepper",16089279,0001-01-01T00:00:00,German Lentil Soup,2.0,3.3,0.1,7 OZL,124.4,Soup and Chili,1.8,LUNCH,12.8,14,0
